5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.81982116988747,0.8057841557745808,0.9474844600381015,0.8280072261867711,0.6503626042615428,0.9138693423740397,0.8107923509961142,0.7806821598338574,0.8175984854552594,0.8206218893024377,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029837488824145393,0.08547546846613417,0.02842674137409124,0.07665833335671188,0.02991695421078976,0.07654077263348641,0.030061369304178232,0.08837153238153456,0.017534474899227492,0.111931003909357,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8205678192196678,0.8054903846676831,0.9474845120108848,0.8283511585425571,0.6486133126511953,0.8877473053184024,0.8107969423153709,0.8048813665896631,0.8179497267418385,0.8206218893024377,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8398359011165898,0.8167403339254748,0.8615149970238375,0.8708905921944775,0.8582312132162083,0.9029389907547068,0.8192618283333499,0.7951557453243261,0.8495776542638904,0.7345358397293114,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8204873276734801,0.8052995713039561,0.8370730014677579,0.8551167088443851,0.8290799794679482,0.872938901122272,0.810882452857233,0.7951240765687878,0.844434587251587,0.7399049340387822,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.040337712493712055,0.03774778741923494,0.015402660538798832,0.05847388469050034,0.03353324628827153,0.06927183316412852,5.847713233987292e-05,0.10502286846121349,0.03718278856932318,0.1736159417764183,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029784285730610132,0.06461838374844478,0.028373181994885213,0.07697984558262354,0.03290244357168935,0.0766487651479724,0.03198506506571222,0.0943641727479495,0.07163219612607268,0.1807913416916008,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8285994812745394,0.8173822231174717,0.8426418468015825,0.8705176403613675,0.829111619055562,0.8976672201218369,0.82488670177554,0.8000961599562209,0.8639941045321982,0.7583808304712557,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029848194347831293,0.06472263281508141,0.026394631586829257,0.0775439289940874,0.039102868231072015,0.07654033154157282,0.035811835081825685,0.09218676121259742,0.0005403633219911753,0.2029931572464067,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029784406034339506,0.06461254833350775,0.028373181994885213,0.07697984558262354,0.03290244357168935,0.0766487651479724,0.03198506506571222,0.0943641727479495,0.07143737656258911,0.18710977105744708,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.040337712493712055,0.03774778741923494,0.015134402243598166,0.05847388469050034,0.033590220805942456,0.06943188268619575,0.00022767972439867099,0.10502286846121349,0.03718278856932318,0.1736159417764183,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.028513197222850777,0.04139873827854712,0.028449163122865655,0.07555914687279014,0.02983760128277859,0.07531786694702407,0.033327115841540904,0.11837646875592857,0.04675276171105146,0.18899573490242166,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029884475150927826,0.06373082377487925,0.028450166755941954,0.07726577353131919,0.03356787789881159,0.07666252251076158,0.03328044070447976,0.09216810172055903,0.02322676577621256,0.18675436047460336,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8601045993649287,0.8173822231174717,0.8427876610927787,0.8663965081812034,0.8365743440238772,0.8858350508370219,0.8213664861903656,0.7909024495906269,0.8684480124605791,0.7326992843704347,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029856092502152307,0.06728977331331755,0.028504478001532562,0.07746919158137085,0.03411878585635905,0.07665345960257378,0.03355341222532406,0.0921967852598311,0.0715191322618647,0.16848591585048162,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8274421883224198,0.8165280665081395,0.8426910157491221,0.8791709133882909,0.8371824309452661,0.8954155519976867,0.8212572317558963,0.8075196444674076,0.8639941045321982,0.7617716469035382,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029843997551112188,0.05218169354244749,0.028662475332176616,0.07701592911798559,0.03506558282814615,0.0763273927699622,0.03571653065644561,0.10576794897826393,0.03813089101526863,0.18718158755653352,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8279631303241999,0.8166394567795155,0.8425959834061525,0.8705176403613675,0.8371824309452661,0.8954155519976867,0.8212572317558963,0.8075196444674076,0.8639941045321982,0.7610237825216476,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.030056848436103296,0.0668565961114877,0.02869806763415614,0.0773606299989594,0.03408118031876826,0.07653970264930912,0.033377754106050754,0.08848040099988022,0.043337387218730226,0.16879274795098897,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029913990287564758,0.06461214214271828,0.02844493439824538,0.077266353380521,0.03351275931840692,0.07664541697210037,0.033382350858079425,0.09219010573544063,0.029019625848010593,0.18080049102602885,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8468878826912173,0.8173822231174717,0.8427876610927787,0.8663965081812034,0.8365743440238772,0.8858350508370219,0.8213664861903656,0.795409170787108,0.8639941045321982,0.7326992843704347,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8205715666065363,0.8059784257337813,0.947481886123234,0.8332216861113756,0.6423906464058051,0.9138693423740397,0.810798724992923,0.793852191925815,0.8200275937332316,0.8206218893024377,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8279631303241999,0.8166394567795155,0.8425959834061525,0.8791709133882909,0.8371824309452661,0.8954155519976867,0.8212572317558963,0.8075196444674076,0.8639941045321982,0.7610237825216476,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.02991430553079387,0.06409871102594522,0.028454658042750554,0.07726412368035875,0.033501111794386036,0.07665536013404078,0.033380192142484034,0.09219010573544063,0.023551267068848095,0.18495578182079098,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8467976828867141,0.8167291716225016,0.8427876610927787,0.8693297383713546,0.8370408892434072,0.8971718977557475,0.821566040725054,0.7951722421185885,0.8670895101987711,0.7326992843704347,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.02862927358161282,0.04139873827854712,0.028396506195187337,0.07554589909748273,0.029792200067332353,0.07531786694702407,0.033327115841540904,0.11837646875592857,0.04675276171105146,0.18387890608896248,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8205713976769582,0.8054903866281421,0.9474845120108848,0.7884780058309248,0.661408651457996,0.9051892157766703,0.8107679171497735,0.7926035762922702,0.8287755071245556,0.8206226072401622,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029856092502152307,0.06693455717621247,0.028519951718877373,0.07746843238432993,0.03411878585635905,0.07665305586433575,0.033554045708732695,0.09213445277342451,0.07756581884724027,0.16209556509301218,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8470723371992875,0.8167408181250748,0.8426224312496012,0.8701318475348788,0.8365968914462327,0.8966193588564983,0.8192657011669833,0.795409170787108,0.8639941045321982,0.7327505521438915,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.02983413692863574,0.06578479891052583,0.02866567370473551,0.07666967500838591,0.029527841428730765,0.07664933361722118,0.02989622455152889,0.08822013793003242,0.03970300579483477,0.14661104914107626,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8205713976769582,0.8054903846676831,0.9474821349432341,0.8283595143733224,0.6503626042615428,0.9138693423740397,0.8107969423153709,0.7844334686949992,0.8179315908814001,0.8206218893024377,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029837488824145393,0.08547546846613417,0.02842674137409124,0.07665833335671188,0.02991695421078976,0.07654068594078499,0.030061369304178232,0.08836298030939228,0.017534474899227492,0.11237634925499687,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029856092502152307,0.06729025065922345,0.028519322699026094,0.077467130727445,0.03411878585635905,0.07665305586433575,0.033553078575138194,0.09219681712025093,0.07415312673113283,0.16852561263342467,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.029842235232484013,0.05254628654171019,0.028753947235231756,0.07701592911798559,0.03506558282814615,0.07631660139680721,0.03574973733512545,0.10576794897826393,0.03817295659428569,0.18569810814145393,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8403526015811031,0.8173391492464512,0.8615149970238375,0.8704462391207776,0.8583616696551132,0.9027758897087271,0.8192534377305047,0.795388469126266,0.8495776542638904,0.7345358397293114,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
