7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6102077439575976,0.3065361291741289,0.4011815031423623,0.26215538294721036,0.2982378295348407,0.39219633318864394,0.47323985996343554,0.7290224339450773,0.3259361205501624,0.6184570050221262,0.2928864903042836,0.0905399892245522,0.41874449331717567,0.5572742494358259,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6102077439575976,0.3065361291741289,0.4011815031423623,0.26215538294721036,0.2982378295348407,0.39219633318864394,0.47323985996343554,0.7290224339450773,0.3259361205501624,0.6184570050221262,0.2928864903042836,0.0905399892245522,0.41874449331717567,0.5584349823610845,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7997020202887501,0.41039258974479875,0.8498925465367926,0.2518870029080151,0.82152159376343,0.34829071456649857,0.8553094401537239,0.1503513017637657,0.9529714895450689,0.9489829059829252,0.3753403796250081,0.6353110138809993,0.820986164684541,0.6884230738579742,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3083697973686512,0.0868705961785845,0.4881230626047795,0.07503251440598542,0.6278749959262591,0.4138793347327928,0.07745444629186707,0.3133591549541591,0.1342972011277757,0.1269655800124106,0.2930196410716524,0.314752096171976,0.04712626318097435,0.141518566095866,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.29606953585471224,0.08982412422605476,0.4613035750220692,0.060991796765105515,0.38739402234858844,0.3882426621498148,0.23117324601951988,0.12379422090859687,0.18847137835029207,0.16241859989931362,0.26548771115052805,0.3122236929584615,0.18366806807754343,0.06842077879345164,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6102077439575976,0.3065361291741289,0.4011815031423623,0.2596406141178612,0.2982378295348407,0.3921864188237148,0.4722003244292858,0.7290224339450773,0.3259361205501624,0.6184570050221262,0.30481638917568754,0.0905399892245522,0.41874449331717567,0.5515275784351433,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.29606953585471224,0.08982412422605476,0.46130567642320663,0.060991796765105515,0.38739402234858844,0.35523277620141464,0.24251367653006167,0.12379422090859687,0.18861042381382798,0.16241859989931362,0.26548771115052805,0.31288752225568467,0.18369007752747799,0.10383768084417024,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3083036285054277,0.07907616580886168,0.46776664524531775,0.0044899211387595325,0.3812089678047154,0.3767837809718985,0.25908970695867134,0.13354333580623234,0.23625160968459877,0.17126349137292868,0.3156331975267061,0.3518944423341309,0.18054162514158428,0.11906070286385569,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3154107104126109,0.3504761567329665,0.5454108612443225,0.5020499585770102,0.8137755708303724,0.4154873707490791,0.8408804410257975,0.9904731191669188,0.6901216175437831,0.6590133109299348,0.2797730166488187,0.33477944987188596,0.909044468837733,0.6513507417486227,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.32157517962363513,0.08090394887320475,0.48500474656570136,0.003418946225258814,0.38772702638002954,0.35094373050928757,0.23183513908259257,0.12511714336562507,0.16690198608442414,0.18110722439257082,0.26426350630260464,0.32010767933938283,0.18366806807754343,0.11844813430319719,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.296356796451255,0.09151336600692389,0.46131139522623427,0.0713920629597547,0.38772702638002954,0.29221636816263097,0.24840867897598082,0.12379532114439476,0.19093956404907508,0.2131008441204762,0.2644786567682092,0.31977559493437696,0.17608091844468768,0.11918242501698634,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7997020202887501,0.3935800382064596,0.8570666984464641,0.25190019332725266,0.8214348180746828,0.34829071456649857,0.8687331604159876,0.1503513017637657,0.9317569206242644,0.9472497858799296,0.37493443709527857,0.6256335354083845,0.793549442946119,0.6897082843269752,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3091598240447705,0.0919054477605957,0.48694727718776765,0.07269817143201054,0.5217578765509615,0.3774933459292533,0.2605682325337855,0.1276389416924586,0.23459197047523134,0.17077942164852355,0.295798222767063,0.3291612854889469,0.1803182523663118,0.11724853738734627,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3089237255257396,0.05551985756968229,0.48812160347079336,0.07587325309286946,0.5924694835257861,0.3802412661718173,0.2654139288766925,0.1326123958723338,0.2350445167782832,0.17192009819499549,0.32333431554520553,0.32882841442601657,0.18025817870717534,0.12131585188542779,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.29606953585471224,0.09466014433379899,0.4612759118615371,0.06141488503273955,0.387712808043074,0.35523277620141464,0.24251367653006167,0.12379422090859687,0.16796360575866723,0.16047518659904977,0.26548771115052805,0.31288752225568467,0.18369007752747799,0.10383768084417024,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7997020202887501,0.43260962752223,0.8507182290442417,0.25439238549689835,0.8242450137738593,0.34829071456649857,0.8687331604159876,0.1503513017637657,0.9529714895450689,0.9503157752343897,0.3753403796250081,0.6353110138809993,0.8253451765888236,0.6884230738579742,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6102077439575976,0.3065361291741289,0.4011815031423623,0.26215538294721036,0.2982378295348407,0.3874428742790736,0.47323985996343554,0.7290224339450773,0.30753479884808854,0.5200832786369273,0.2928864903042836,0.09160482018992472,0.41874449331717567,0.5572742494358259,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3083697973686512,0.08943377526763352,0.4881230626047795,0.07503251440598542,0.6278749959262591,0.4138793347327928,0.07745444629186707,0.3133591549541591,0.1342972011277757,0.1269655800124106,0.3207707027095723,0.314752096171976,0.04712626318097435,0.11656264651679007,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
