8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5950809807794526,0.16086026746107734,0.4303882193491489,0.20382832214097968,0.9564178616057132,0.7295377561073728,0.3428048434226957,0.8946184024319899,0.831918894712409,0.4889387725839997,0.3205927934050662,0.9652956105645326,0.543276222575651,0.8738032794173426,0.7950439048596858,0.9754119256478426,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.021560658425007637,0.16337344454948657,0.02827145732196018,0.3463063190161094,0.3286895357954338,0.39199622202583995,0.22234933896450831,0.6574568680714775,0.6820619039392055,0.4130047435193469,0.19808435114600773,0.5173089401493253,0.6191169896837494,0.08317410316320106,0.42490615977686125,0.6401377389448732,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5950809807794526,0.16086026746107734,0.43295814460837156,0.20382832214097968,0.9564178616057132,0.7278266599676226,0.3428048434226957,0.9042324719579035,0.831918894712409,0.4889387725839997,0.32129804223333774,0.9652956105645326,0.5448631308021232,0.8602808985534126,0.7868775375839413,0.9754119256478426,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03190786307240364,0.207673434701033,0.00929145375793387,0.3326806021748219,0.5222296097488878,0.4218112153611324,0.1826070442840776,0.6212769429322188,0.09966811393607944,0.45567269857716985,0.15112572389528267,0.5485752636289543,0.5565689659664125,0.08537074747655239,0.04802001396491805,0.3124025564763636,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6266896277151718,0.8098671951252416,0.5866811497030419,0.8554549175537202,0.950113433961816,0.41814881553996097,0.4588003778304747,0.7278023352898996,0.711945929667122,0.8517477270637754,0.7560404864623337,0.7074916489276099,0.7887391351100224,0.8393659657387578,0.9817335100539987,0.7479456182208691,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6230359611053349,0.7829132739587502,0.697185630053083,0.8590422647892411,0.6337646775281979,0.41814881553996097,0.45893289292287615,0.7002128470330016,0.7119905343203105,0.8718297603809729,0.7425467191227282,0.7028635512403104,0.7943872460980508,0.8305209953383074,0.9774575740910868,0.7665321455010521,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03192630341074938,0.207673434701033,0.0074218977551361465,0.33268838490741925,0.5222296097488878,0.4230252076656263,0.13679467210900953,0.6521004545481094,0.09966811393607944,0.5170798162993093,0.15110722577771604,0.6271324810402071,0.5561404387842616,0.08537074747655239,0.050877883924510314,0.3144566122952226,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00808500156570191,0.22951631338144862,0.06690772223125606,0.33310294892451714,0.10487683037953907,0.3899441021651111,0.1776357295217113,0.5323314697222506,0.14888818629442974,0.4253262561878097,0.197135519076426,0.4523618122603915,0.3936765396454288,0.1184269004288384,0.20673373280165538,0.35459628160545625,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.005283271483944166,0.22248988647050139,0.06718541719548667,0.3327992262389826,0.10452651964250742,0.39228232864120915,0.09636925665587692,0.5373979008714812,0.11185098111110076,0.42402113997145935,0.15691029099126907,0.4650633986209669,0.517229521216506,0.1238277348016101,0.20786001260435466,0.35459628160545625,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00808500156570191,0.22951631338144862,0.06768483510581112,0.3330933848586577,0.10487683037953907,0.3899441021651111,0.1776357295217113,0.5323038487349926,0.15449864409691658,0.4246893383360916,0.19592164677042356,0.46516583087874586,0.3936765396454288,0.1184269004288384,0.20677426141614655,0.35459628160545625,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
